-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 11/02/2000 through 11/02/2020 
Location: Latitude  3.0   Longitude 105.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 0.07 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
RH2M      MERRA-2 Relative Humidity at 2 Meters (%) 
T2M       MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
YEAR,MO,DY,WS10M,RH2M,T2M
2013,1,18,9.44,85.25,27.13
2013,1,19,8.38,83.56,26.81
2013,1,20,8.07,88.69,26.67
2013,1,21,6.59,89.31,26.39
2013,1,22,6.99,90.62,26.22
2013,1,23,6.2,85.81,26.75
2013,1,24,5.84,83.31,26.56
2013,1,25,6.19,77.19,26.76
2013,1,26,5.8,79.94,26.5
2013,1,27,6.14,82.38,26.52
2013,1,28,6.33,81.06,26.73
2013,1,29,6.62,79.88,26.97
2013,1,30,6.14,80.38,26.99
2013,1,31,6.63,85.19,26.9
2013,2,1,7.55,82.12,27.09
2013,2,2,7.44,85.81,26.89
2013,2,3,7.73,87.31,27.09
2013,2,4,5.93,87.75,26.94
2013,2,5,5.77,87.5,26.73
2013,2,6,4.06,87.81,26.3
2013,2,7,3.52,86.5,26.46
2013,2,8,3.47,87.88,26.46
2013,2,9,5.26,82.5,27.2
2013,2,10,6.25,88.38,26.5
2013,2,11,7.04,88.0,26.58
2013,2,12,6.01,87.56,26.62
2013,2,13,7.36,86.88,26.88
2013,2,14,5.44,88.12,26.37
2013,2,15,6.34,88.31,26.14
2013,2,16,5.77,88.19,26.54
2013,2,17,5.42,88.25,26.49
2013,2,18,5.94,85.62,26.65
2013,2,19,6.25,83.19,26.97
2013,2,20,5.41,83.31,26.93
2013,2,21,6.93,84.81,26.63
2013,2,22,7.44,83.12,26.82
2013,2,23,8.86,86.19,26.71
2013,2,24,6.7,87.94,26.8
2013,2,25,5.11,90.31,26.27
2013,2,26,5.09,90.75,26.33
2013,2,27,3.63,87.88,26.85
2013,2,28,2.86,84.38,26.8
2013,3,1,4.23,86.0,27.17
2013,3,2,4.74,86.38,27.48
2013,3,3,6.34,83.12,27.76
2013,3,4,7.3,79.38,27.52
2013,3,5,7.46,81.81,27.33
2013,3,6,6.23,83.88,27.13
2013,3,7,6.81,85.44,27.12
2013,3,8,6.92,82.88,27.39
2013,3,9,4.94,78.44,27.48
2013,3,10,3.99,79.94,27.29
2013,3,11,3.45,78.31,27.15
2013,3,12,3.0,77.25,27.39
2013,3,13,3.45,76.88,27.59
2013,3,14,4.27,81.56,27.44
2013,3,15,4.77,77.81,28.3
2013,3,16,4.45,83.75,27.9
2013,3,17,4.82,80.62,27.86
2013,3,18,3.2,74.12,27.69
2013,3,19,3.65,76.06,27.89
2013,3,20,1.86,74.31,27.97
2013,3,21,2.66,77.06,28.23
2013,3,22,3.7,78.94,28.53
2013,3,23,2.71,79.31,28.43
2013,3,24,2.49,79.69,28.15
2013,3,25,1.6,77.81,28.05
2013,3,26,1.24,75.56,28.21
2013,3,27,1.28,74.12,28.8
2013,3,28,1.66,75.12,28.99
2013,3,29,1.91,75.81,29.04
2013,3,30,2.41,78.38,29.04
2013,3,31,2.09,76.44,29.43
2013,4,1,2.8,77.75,29.48
2013,4,2,3.11,78.56,29.37
2013,4,3,1.52,80.44,28.67
2013,4,4,1.43,77.88,28.74
2013,4,5,2.46,80.0,29.22
2013,4,6,5.53,85.88,28.42
2013,4,7,5.1,76.44,28.82
2013,4,8,2.34,73.19,29.15
2013,4,9,1.6,74.56,28.25
2013,4,10,4.09,81.12,28.21
2013,4,11,3.84,82.75,27.84
2013,4,12,3.59,82.12,28.62
2013,4,13,4.09,82.12,29.11
2013,4,14,3.03,84.25,27.64
2013,4,15,1.49,77.06,28.56
2013,4,16,0.95,78.69,28.78
2013,4,17,2.25,78.12,29.25
2013,4,18,1.98,78.62,29.3
2013,4,19,3.27,81.06,28.35
2013,4,20,2.66,80.0,28.93
2013,4,21,2.32,84.12,28.3
2013,4,22,1.77,77.06,28.96
2013,4,23,2.11,78.38,28.87
2013,4,24,1.12,79.5,28.26
2013,4,25,1.66,77.25,28.58
2013,4,26,2.18,82.06,27.97
2013,4,27,2.38,78.69,28.84
2013,4,28,1.95,79.75,28.39
2013,4,29,3.05,79.19,28.85
2013,4,30,2.48,76.5,29.37
2013,5,1,1.71,75.94,29.04
2013,5,2,1.66,78.81,28.67
2013,5,3,2.09,79.56,28.9
2013,5,4,3.23,79.31,29.16
2013,5,5,2.29,79.69,29.05
2013,5,6,1.78,81.56,28.38
2013,5,7,1.86,80.19,28.22
2013,5,8,1.67,74.0,28.89
2013,5,9,3.52,79.81,28.99
2013,5,10,4.39,82.75,28.95
2013,5,11,3.71,84.94,28.37
2013,5,12,3.67,80.31,29.42
2013,5,13,2.82,79.69,29.69
2013,5,14,1.83,79.19,29.47
2013,5,15,2.94,83.81,29.23
2013,5,16,4.31,79.5,29.26
2013,5,17,2.38,76.69,29.48
2013,5,18,3.23,81.94,28.94
2013,5,19,3.84,79.31,29.54
2013,5,20,2.34,77.38,29.58
2013,5,21,0.96,74.69,29.08
2013,5,22,2.75,77.44,29.17
2013,5,23,4.15,80.62,29.26
2013,5,24,2.51,78.06,29.08
2013,5,25,2.13,74.94,28.95
2013,5,26,1.01,74.69,28.55
2013,5,27,1.24,75.5,28.7
2013,5,28,1.32,74.69,28.65
2013,5,29,1.84,76.31,28.47
2013,5,30,3.57,79.44,28.38
2013,5,31,4.73,77.62,28.98
2013,6,1,5.13,83.06,28.55
2013,6,2,3.14,80.94,28.98
2013,6,3,2.25,84.12,28.4
2013,6,4,1.44,75.88,28.71
2013,6,5,3.13,79.19,28.78
2013,6,6,5.77,79.25,29.1
2013,6,7,3.41,77.69,29.48
2013,6,8,2.08,77.0,29.37
2013,6,9,5.18,80.12,29.12
2013,6,10,4.45,79.88,29.23
2013,6,11,6.62,80.81,29.4
2013,6,12,6.26,71.56,29.78
2013,6,13,4.04,72.06,29.83
2013,6,14,2.87,71.62,29.88
2013,6,15,5.27,77.12,30.37
2013,6,16,5.57,76.0,30.3
2013,6,17,4.75,72.06,30.03
2013,6,18,3.71,70.69,30.49
2013,6,19,4.02,77.5,30.34
2013,6,20,3.72,80.19,30.1
2013,6,21,2.87,79.0,29.58
2013,6,22,2.57,76.94,29.65
2013,6,23,4.14,77.44,30.1
2013,6,24,3.16,76.69,29.97
2013,6,25,2.43,78.06,29.52
2013,6,26,2.05,78.25,28.59
2013,6,27,2.34,75.69,28.98
2013,6,28,2.02,74.19,29.4
2013,6,29,2.15,78.31,29.32
2013,6,30,2.21,83.25,28.65
2013,7,1,3.11,79.38,29.09
2013,7,2,3.26,80.44,28.92
2013,7,3,2.8,78.5,28.72
2013,7,4,2.68,76.5,28.98
2013,7,5,4.04,77.69,27.68
2013,7,6,4.08,74.62,28.87
2013,7,7,3.69,75.62,29.56
2013,7,8,3.02,77.5,29.26
2013,7,9,2.91,78.94,28.48
2013,7,10,3.43,79.12,28.47
2013,7,11,2.02,68.44,28.65
2013,7,12,2.68,74.69,28.3
2013,7,13,4.27,77.06,27.78
2013,7,14,4.51,77.0,27.83
2013,7,15,4.12,79.44,28.21
2013,7,16,2.78,75.94,28.76
2013,7,17,1.31,78.31,27.34
2013,7,18,5.71,83.62,27.79
2013,7,19,4.28,80.0,28.59
2013,7,20,3.23,79.62,28.93
2013,7,21,3.12,82.94,28.6
2013,7,22,4.44,77.44,29.42
2013,7,23,5.12,77.75,29.61
2013,7,24,4.12,79.62,29.16
2013,7,25,3.56,80.0,28.58
2013,7,26,2.66,78.06,28.46
2013,7,27,4.45,80.88,27.83
2013,7,28,3.38,74.31,29.23
2013,7,29,4.28,82.5,28.49
2013,7,30,4.26,80.12,28.82
2013,7,31,4.66,82.0,28.83
2013,8,1,5.87,84.62,28.05
2013,8,2,7.05,79.0,28.61
2013,8,3,5.34,77.5,29.1
2013,8,4,3.88,79.69,28.74
2013,8,5,4.11,81.38,28.23
2013,8,6,3.05,79.12,28.69
2013,8,7,3.12,81.94,28.36
2013,8,8,4.81,82.19,28.01
2013,8,9,4.78,81.38,28.15
2013,8,10,3.73,80.94,27.94
2013,8,11,4.0,83.94,27.42
2013,8,12,4.73,83.19,28.01
2013,8,13,5.14,86.31,27.95
2013,8,14,5.57,83.06,28.42
2013,8,15,5.62,80.0,28.64
2013,8,16,4.29,77.31,28.71
2013,8,17,3.77,81.25,28.25
2013,8,18,3.79,83.94,28.15
2013,8,19,4.51,80.0,28.48
2013,8,20,5.49,80.75,28.26
2013,8,21,6.16,81.5,28.2
2013,8,22,5.98,79.31,28.79
2013,8,23,6.03,77.25,28.83
2013,8,24,5.39,78.5,28.9
2013,8,25,5.55,81.31,28.75
2013,8,26,5.71,82.62,28.41
2013,8,27,4.85,81.75,28.69
2013,8,28,4.45,82.12,28.21
2013,8,29,1.98,74.31,28.46
2013,8,30,3.27,79.94,28.34
2013,8,31,2.34,75.0,28.5
2013,9,1,1.45,74.81,28.0
2013,9,2,1.24,74.12,28.28
2013,9,3,1.51,76.31,28.16
2013,9,4,1.82,77.44,27.83
2013,9,5,3.62,83.56,27.48
2013,9,6,3.85,85.19,27.28
2013,9,7,4.18,85.88,26.59
2013,9,8,1.65,80.38,26.52
2013,9,9,2.34,79.5,26.75
2013,9,10,3.77,83.25,26.9
2013,9,11,3.32,79.88,27.65
2013,9,12,4.61,79.56,28.48
2013,9,13,4.09,82.31,28.22
2013,9,14,4.13,84.44,27.93
2013,9,15,4.29,77.12,27.44
2013,9,16,3.69,73.0,28.58
2013,9,17,2.66,80.06,27.87
2013,9,18,5.23,81.56,28.34
2013,9,19,5.51,84.94,28.51
2013,9,20,5.75,83.12,28.84
2013,9,21,6.35,82.94,28.83
2013,9,22,5.66,75.62,29.02
2013,9,23,5.72,79.0,28.83
2013,9,24,5.56,80.31,29.06
2013,9,25,5.35,85.0,28.54
2013,9,26,3.8,85.06,27.78
2013,9,27,3.69,81.06,28.32
2013,9,28,2.35,79.81,28.33
2013,9,29,1.67,81.31,27.52
2013,9,30,2.53,78.75,27.64
2013,10,1,4.57,80.44,28.76
2013,10,2,4.77,83.75,28.11
2013,10,3,4.21,80.62,28.31
2013,10,4,2.6,78.06,28.3
2013,10,5,4.95,80.69,28.37
2013,10,6,5.48,77.69,29.06
2013,10,7,4.96,74.5,29.3
2013,10,8,3.07,71.12,29.59
2013,10,9,2.15,80.75,28.02
2013,10,10,1.7,76.56,28.22
2013,10,11,1.56,75.12,28.14
2013,10,12,2.27,80.56,27.51
2013,10,13,2.59,80.06,27.86
2013,10,14,4.27,82.81,28.02
2013,10,15,6.15,83.62,28.39
2013,10,16,5.08,79.88,28.93
2013,10,17,5.17,81.94,28.76
2013,10,18,4.51,76.19,29.23
2013,10,19,3.08,78.94,28.4
2013,10,20,3.05,84.31,27.37
2013,10,21,2.59,79.38,27.38
2013,10,22,2.86,82.69,26.96
2013,10,23,2.0,77.88,27.45
2013,10,24,3.09,81.0,27.65
2013,10,25,3.3,79.25,28.28
2013,10,26,4.57,78.88,28.58
2013,10,27,4.02,83.88,28.01
2013,10,28,3.13,84.5,27.48
2013,10,29,3.64,81.88,27.78
2013,10,30,3.19,80.19,28.01
2013,10,31,2.58,78.88,28.05
2013,11,1,1.87,76.88,28.01
2013,11,2,1.91,76.5,28.02
2013,11,3,3.81,84.69,27.58
2013,11,4,4.05,85.5,27.38
2013,11,5,2.71,87.81,26.82
2013,11,6,4.23,84.25,27.51
2013,11,7,3.6,84.06,27.63
2013,11,8,2.93,81.94,27.81
2013,11,9,1.17,77.12,27.55
2013,11,10,1.05,79.88,27.58
2013,11,11,2.18,79.25,28.08
2013,11,12,2.25,80.75,27.73
2013,11,13,2.84,78.88,28.12
2013,11,14,2.35,80.88,27.83
2013,11,15,1.57,75.12,27.92
2013,11,16,2.66,76.62,27.75
2013,11,17,1.62,79.12,27.26
2013,11,18,3.54,77.19,27.76
2013,11,19,4.02,85.88,26.87
2013,11,20,4.98,82.0,27.64
2013,11,21,3.38,77.94,28.55
2013,11,22,3.17,85.38,27.51
2013,11,23,3.42,84.31,27.37
2013,11,24,2.89,84.94,27.35
2013,11,25,3.4,84.88,27.4
2013,11,26,2.72,81.69,27.61
2013,11,27,1.57,80.12,27.75
2013,11,28,2.9,80.62,27.86
2013,11,29,3.25,79.06,27.96
2013,11,30,5.95,84.12,28.12
2013,12,1,8.85,87.75,27.63
2013,12,2,7.62,88.06,27.31
2013,12,3,6.98,89.0,27.14
2013,12,4,3.94,88.38,26.62
2013,12,5,4.66,88.88,26.63
2013,12,6,6.08,87.69,27.13
2013,12,7,6.23,87.75,27.04
2013,12,8,5.63,87.5,26.75
2013,12,9,2.97,80.75,26.73
2013,12,10,3.8,84.31,26.92
2013,12,11,5.58,86.75,27.15
2013,12,12,6.0,84.56,27.29
2013,12,13,5.38,84.12,27.16
2013,12,14,4.41,87.88,26.65
2013,12,15,3.18,88.25,26.76
2013,12,16,3.49,86.81,26.83
2013,12,17,2.09,82.0,27.19
2013,12,18,4.35,88.0,26.73
2013,12,19,7.27,86.5,27.01
2013,12,20,7.82,88.19,26.64
2013,12,21,8.6,86.44,26.3
2013,12,22,7.95,85.19,26.42
2013,12,23,7.98,87.44,26.45
2013,12,24,8.57,84.62,26.43
2013,12,25,7.85,84.5,26.39
2013,12,26,8.34,84.44,26.26
2013,12,27,8.86,84.25,26.41
2013,12,28,9.3,83.5,26.25
2013,12,29,8.75,80.25,26.29
2013,12,30,7.95,84.88,26.26
2013,12,31,9.1,85.12,26.45
2014,1,1,8.16,85.56,26.55
2014,1,2,7.3,86.06,26.63
2014,1,3,6.56,87.19,26.39
2014,1,4,6.3,89.0,26.28
2014,1,5,7.59,87.94,26.03
2014,1,6,6.82,85.12,26.34
2014,1,7,7.2,85.12,26.26
2014,1,8,6.67,87.56,26.2
2014,1,9,5.3,87.25,26.28
2014,1,10,5.88,88.25,26.61
2014,1,11,6.79,87.69,26.41
2014,1,12,8.07,86.12,26.52
2014,1,13,8.35,84.12,26.3
2014,1,14,8.67,80.69,26.26
2014,1,15,8.71,78.62,26.02
2014,1,16,8.34,78.38,25.9
2014,1,17,8.69,79.56,25.75
2014,1,18,8.87,79.38,25.74
2014,1,19,8.67,77.0,25.86
2014,1,20,8.22,80.06,25.56
2014,1,21,8.79,79.94,25.5
2014,1,22,8.76,79.19,25.43
2014,1,23,8.63,77.81,25.32
2014,1,24,7.52,80.0,25.36
2014,1,25,6.12,78.12,25.27
2014,1,26,6.62,79.75,25.13
2014,1,27,7.13,82.19,25.2
2014,1,28,7.11,83.56,25.33
2014,1,29,7.21,81.0,25.39
2014,1,30,7.04,80.69,25.47
2014,1,31,6.77,77.5,25.32
2014,2,1,6.12,74.06,25.3
2014,2,2,5.4,77.12,25.23
2014,2,3,5.52,76.81,25.34
2014,2,4,5.14,77.44,25.46
2014,2,5,5.73,79.31,25.3
2014,2,6,4.52,79.81,25.41
2014,2,7,4.64,81.06,25.73
2014,2,8,4.72,84.5,25.66
2014,2,9,3.76,85.31,25.97
2014,2,10,3.88,85.56,25.94
2014,2,11,4.98,85.12,26.07
2014,2,12,5.95,82.38,26.58
2014,2,13,6.52,85.75,26.26
2014,2,14,7.09,85.62,26.28
2014,2,15,7.28,83.31,26.23
2014,2,16,6.27,80.19,26.58
2014,2,17,6.28,83.25,26.38
2014,2,18,5.45,83.38,26.44
2014,2,19,4.97,81.81,26.43
2014,2,20,6.94,83.19,26.55
2014,2,21,7.73,83.31,26.41
2014,2,22,7.62,80.38,26.43
2014,2,23,7.32,83.06,26.17
2014,2,24,6.64,79.25,26.16
2014,2,25,6.64,83.56,25.93
2014,2,26,5.84,80.06,26.43
2014,2,27,6.86,82.44,26.42
2014,2,28,5.92,80.12,26.65
2014,3,1,5.55,78.62,26.55
2014,3,2,4.6,81.75,26.21
2014,3,3,4.95,82.88,26.13
2014,3,4,5.67,81.0,26.07
2014,3,5,4.81,76.88,26.68
2014,3,6,4.23,77.75,26.51
2014,3,7,5.06,78.0,26.76
2014,3,8,5.65,80.88,26.31
2014,3,9,6.02,80.31,26.29
2014,3,10,6.24,77.06,26.72
2014,3,11,5.98,81.5,26.76
2014,3,12,6.15,78.5,27.0
2014,3,13,4.55,83.44,26.79
2014,3,14,5.88,83.69,27.13
2014,3,15,5.58,87.88,27.28
2014,3,16,5.72,89.75,27.1
2014,3,17,5.17,88.5,27.08
2014,3,18,4.95,84.56,27.27
2014,3,19,4.17,78.81,27.54
2014,3,20,3.59,82.81,27.25
2014,3,21,3.63,80.81,27.2
2014,3,22,5.89,79.06,27.27
2014,3,23,5.73,74.12,27.67
2014,3,24,5.04,81.12,27.44
2014,3,25,5.98,83.38,27.65
2014,3,26,5.49,83.69,27.65
2014,3,27,4.65,86.12,27.59
2014,3,28,2.77,86.25,27.58
2014,3,29,2.8,81.06,27.86
2014,3,30,2.55,79.62,27.91
2014,3,31,2.55,80.88,28.14
2014,4,1,1.64,79.0,27.9
2014,4,2,2.02,76.06,28.19
2014,4,3,2.34,76.12,28.73
2014,4,4,1.84,77.69,28.45
2014,4,5,2.37,81.31,27.66
2014,4,6,3.88,81.06,28.03
2014,4,7,2.11,72.94,28.42
2014,4,8,1.66,73.56,28.33
2014,4,9,2.74,76.94,28.12
2014,4,10,2.62,81.06,27.88
2014,4,11,1.93,80.06,28.0
2014,4,12,1.88,81.12,27.64
2014,4,13,3.04,76.44,28.4
2014,4,14,2.4,69.25,28.63
2014,4,15,2.57,71.25,28.51
2014,4,16,1.81,76.69,28.41
2014,4,17,2.81,76.81,28.76
2014,4,18,2.69,77.5,28.78
2014,4,19,2.8,77.25,28.92
2014,4,20,2.98,80.06,28.7
2014,4,21,2.51,81.19,28.48
2014,4,22,2.63,78.88,28.89
2014,4,23,1.65,75.38,29.06
2014,4,24,2.11,73.69,29.48
2014,4,25,2.03,72.69,29.66
2014,4,26,2.78,71.5,29.87
2014,4,27,2.22,74.69,29.61
2014,4,28,1.8,69.62,29.6
2014,4,29,1.69,71.5,29.58
2014,4,30,1.77,68.81,29.92
2014,5,1,1.41,70.12,30.01
2014,5,2,2.11,72.94,30.01
2014,5,3,3.09,73.94,30.13
2014,5,4,2.88,73.81,30.12
2014,5,5,4.02,75.0,30.3
2014,5,6,3.21,74.19,30.31
2014,5,7,2.34,80.5,29.23
2014,5,8,2.15,75.88,28.8
2014,5,9,2.7,72.94,29.56
2014,5,10,1.95,73.69,29.69
2014,5,11,1.27,69.19,29.97
2014,5,12,3.12,75.62,30.13
2014,5,13,1.99,70.56,30.33
2014,5,14,3.23,78.12,29.58
2014,5,15,3.86,78.44,29.6
2014,5,16,2.65,80.25,29.46
2014,5,17,2.45,79.81,29.05
2014,5,18,1.91,78.62,28.74
2014,5,19,1.55,79.69,28.53
2014,5,20,1.65,78.38,28.37
2014,5,21,1.79,73.94,29.09
2014,5,22,1.8,73.38,29.53
2014,5,23,2.02,79.75,28.62
2014,5,24,2.64,73.0,28.85
2014,5,25,1.99,67.56,29.68
2014,5,26,1.62,73.0,29.56
2014,5,27,1.97,77.38,29.09
2014,5,28,2.47,80.56,29.15
2014,5,29,1.26,76.5,29.27
2014,5,30,2.48,80.38,28.98
2014,5,31,4.77,80.0,29.5
2014,6,1,3.28,80.62,29.29
2014,6,2,2.02,79.56,28.86
2014,6,3,3.27,80.25,29.3
2014,6,4,3.08,82.12,29.1
2014,6,5,4.13,81.75,29.0
2014,6,6,3.36,82.31,28.93
2014,6,7,4.09,83.88,29.11
2014,6,8,3.91,81.44,29.65
2014,6,9,2.91,78.75,29.69
2014,6,10,3.2,80.5,29.6
2014,6,11,4.12,81.56,29.94
2014,6,12,4.38,81.12,29.94
2014,6,13,5.55,73.38,29.94
2014,6,14,5.43,79.62,29.53
2014,6,15,4.43,75.81,29.79
2014,6,16,5.15,80.62,29.79
2014,6,17,4.54,82.12,29.73
2014,6,18,4.81,82.94,29.47
2014,6,19,5.88,78.44,29.8
2014,6,20,5.52,83.94,29.6
2014,6,21,5.52,84.5,29.67
2014,6,22,4.88,81.94,29.41
2014,6,23,2.4,80.94,29.27
2014,6,24,3.85,84.31,29.18
2014,6,25,4.49,85.12,29.14
2014,6,26,4.17,82.12,29.42
2014,6,27,5.27,82.38,29.08
2014,6,28,5.26,77.5,29.38
2014,6,29,3.76,79.25,29.28
2014,6,30,3.89,84.25,28.77
2014,7,1,2.41,81.44,28.83
2014,7,2,3.31,81.06,29.1
2014,7,3,3.69,80.38,29.21
2014,7,4,5.17,81.56,29.48
2014,7,5,3.04,82.94,28.93
2014,7,6,4.59,82.44,29.33
2014,7,7,4.91,80.88,29.38
2014,7,8,4.42,78.5,28.87
2014,7,9,5.96,80.88,28.9
2014,7,10,2.97,79.25,28.87
2014,7,11,2.5,77.44,28.8
2014,7,12,4.43,83.69,27.83
2014,7,13,5.53,76.69,29.21
2014,7,14,5.45,71.62,29.36
2014,7,15,4.93,80.06,29.42
2014,7,16,2.87,82.81,28.91
2014,7,17,5.54,86.06,28.63
2014,7,18,6.31,83.69,29.13
2014,7,19,5.23,82.88,29.12
2014,7,20,4.1,81.5,29.01
2014,7,21,4.92,81.0,29.26
2014,7,22,5.14,82.5,29.18
2014,7,23,6.49,80.38,28.85
2014,7,24,6.3,80.94,29.3
2014,7,25,5.63,80.06,29.37
2014,7,26,5.93,81.12,29.35
2014,7,27,4.59,82.44,28.94
2014,7,28,4.64,82.19,28.97
2014,7,29,3.46,85.56,28.4
2014,7,30,3.94,85.56,28.31
2014,7,31,5.18,85.38,28.39
2014,8,1,5.95,80.31,28.69
2014,8,2,5.62,81.75,28.45
2014,8,3,3.63,81.75,28.65
2014,8,4,4.53,82.25,28.78
2014,8,5,4.93,84.12,28.38
2014,8,6,3.89,84.12,28.25
2014,8,7,4.25,78.38,28.36
2014,8,8,4.97,79.31,28.36
2014,8,9,4.33,78.56,28.48
2014,8,10,3.37,81.69,28.15
2014,8,11,4.32,82.12,27.92
2014,8,12,4.52,78.12,28.3
2014,8,13,3.87,80.25,27.79
2014,8,14,4.44,82.12,27.84
2014,8,15,4.1,81.75,27.76
2014,8,16,4.09,80.69,27.83
2014,8,17,4.71,82.44,28.01
2014,8,18,4.45,83.44,28.12
2014,8,19,3.29,81.94,28.08
2014,8,20,3.35,80.44,28.2
2014,8,21,3.91,80.5,28.27
2014,8,22,4.3,80.81,28.45
2014,8,23,2.84,79.5,28.48
2014,8,24,1.27,76.69,28.01
2014,8,25,4.65,82.19,28.06
2014,8,26,3.98,83.06,27.9
2014,8,27,4.97,83.62,27.99
2014,8,28,3.62,81.69,27.81
2014,8,29,1.73,74.69,27.38
2014,8,30,2.89,75.12,28.19
2014,8,31,2.9,78.38,28.38
2014,9,1,3.14,79.19,28.43
2014,9,2,2.84,79.25,28.53
2014,9,3,3.08,78.88,28.16
2014,9,4,2.35,76.62,28.28
2014,9,5,3.16,77.94,28.23
2014,9,6,3.45,76.19,28.14
2014,9,7,2.31,75.88,28.08
2014,9,8,3.56,79.44,28.46
2014,9,9,4.74,81.94,28.42
2014,9,10,4.01,80.44,28.6
2014,9,11,3.52,79.69,28.45
2014,9,12,4.17,78.0,28.78
2014,9,13,4.28,80.88,28.73
2014,9,14,5.27,81.62,28.83
2014,9,15,5.41,77.94,28.83
2014,9,16,5.25,76.81,28.89
2014,9,17,4.06,78.94,28.62
2014,9,18,3.17,81.75,28.56
2014,9,19,2.44,79.69,28.69
2014,9,20,2.19,78.75,28.34
2014,9,21,4.41,81.12,28.27
2014,9,22,5.3,76.56,28.81
2014,9,23,3.96,78.44,28.55
2014,9,24,2.29,80.81,28.31
2014,9,25,1.8,77.88,27.9
2014,9,26,1.19,70.31,28.53
2014,9,27,2.82,76.69,28.76
2014,9,28,2.72,74.44,28.97
2014,9,29,2.91,76.38,28.99
2014,9,30,2.65,76.25,28.84
2014,10,1,2.48,72.75,29.08
2014,10,2,2.55,75.19,29.09
2014,10,3,2.77,78.31,28.77
2014,10,4,3.44,80.5,27.94
2014,10,5,2.91,82.12,26.87
2014,10,6,2.3,77.19,27.62
2014,10,7,4.52,80.62,28.82
2014,10,8,2.81,78.81,28.68
2014,10,9,1.84,78.19,28.55
2014,10,10,1.97,76.38,28.8
2014,10,11,2.79,80.38,28.47
2014,10,12,1.35,74.31,28.37
2014,10,13,2.36,76.81,28.17
2014,10,14,1.79,78.81,28.26
2014,10,15,2.24,77.69,28.73
2014,10,16,2.9,77.38,28.9
2014,10,17,2.08,76.81,28.76
2014,10,18,1.03,77.88,27.94
2014,10,19,2.14,75.5,27.95
2014,10,20,1.41,75.12,28.16
2014,10,21,1.59,75.62,28.37
2014,10,22,2.45,83.12,27.61
2014,10,23,2.45,79.62,28.01
2014,10,24,2.08,76.88,28.48
2014,10,25,1.98,72.81,29.06
2014,10,26,2.8,75.62,29.15
2014,10,27,2.55,79.12,28.5
2014,10,28,1.15,74.0,28.5
2014,10,29,1.24,74.0,28.5
2014,10,30,2.12,77.88,28.62
2014,10,31,1.88,76.94,28.72
2014,11,1,1.57,76.88,28.45
2014,11,2,2.56,78.88,28.81
2014,11,3,3.06,78.38,29.03
2014,11,4,2.91,78.75,28.87
2014,11,5,4.75,80.88,28.42
2014,11,6,4.0,81.38,27.62
2014,11,7,5.48,82.94,28.05
2014,11,8,3.59,83.06,27.39
2014,11,9,3.2,79.62,28.01
2014,11,10,3.08,78.19,28.28
2014,11,11,1.36,78.56,27.69
2014,11,12,1.21,79.81,27.01
2014,11,13,1.93,81.38,27.43
2014,11,14,3.61,83.31,27.55
2014,11,15,4.27,83.44,27.63
2014,11,16,6.16,85.06,27.83
2014,11,17,5.67,85.94,27.77
2014,11,18,5.28,86.62,27.55
2014,11,19,4.02,84.19,27.51
2014,11,20,3.38,84.38,27.56
2014,11,21,2.54,85.44,27.6
2014,11,22,1.95,82.44,27.89
2014,11,23,2.79,81.56,28.15
2014,11,24,2.68,86.5,27.48
2014,11,25,2.32,83.56,27.47
2014,11,26,2.28,84.44,27.64
2014,11,27,1.22,81.44,27.62
2014,11,28,2.71,82.31,27.6
2014,11,29,2.06,83.44,27.13
2014,11,30,2.66,82.19,27.27
2014,12,1,1.97,81.62,27.21
2014,12,2,2.34,78.44,27.48
2014,12,3,1.4,77.19,28.08
2014,12,4,2.41,81.31,27.6
2014,12,5,2.24,75.25,28.07
2014,12,6,2.49,83.12,27.18
2014,12,7,4.3,86.56,27.32
2014,12,8,3.37,84.81,27.32
2014,12,9,6.3,76.56,28.38
2014,12,10,6.94,75.12,28.21
2014,12,11,6.34,80.94,27.89
2014,12,12,6.34,81.69,28.08
2014,12,13,5.19,82.88,27.95
2014,12,14,6.38,87.44,27.62
2014,12,15,6.05,89.19,27.28
2014,12,16,6.57,87.94,27.36
2014,12,17,6.12,86.62,27.61
2014,12,18,8.57,86.12,27.93
2014,12,19,8.49,88.94,27.39
2014,12,20,6.07,86.75,27.26
2014,12,21,7.71,86.06,27.78
2014,12,22,7.56,85.81,27.85
2014,12,23,7.77,87.0,27.94
2014,12,24,5.89,88.44,27.37
2014,12,25,4.52,88.38,27.27
2014,12,26,4.73,87.88,27.01
2014,12,27,5.09,86.56,26.98
2014,12,28,5.67,87.94,26.31
2014,12,29,8.88,86.81,26.59
2014,12,30,7.9,82.88,26.72
2014,12,31,7.38,82.62,26.9
2015,1,1,8.74,81.38,27.12
2015,1,2,8.02,80.06,26.86
2015,1,3,8.78,85.5,26.55
2015,1,4,8.66,87.75,26.61
2015,1,5,6.4,88.62,26.43
2015,1,6,6.91,89.31,26.3
2015,1,7,4.77,89.06,26.08
2015,1,8,8.03,87.38,26.5
